,Floors,City,Address,Land,Price,Bedroom,Bathroom,Face,Road
46,1.0,Lalitpur,Kusunti,1000.0,25000.0,2.0,2.0,east,0.0
47,,Kathmandu,Tahachal,1454.5625,27000000.0,3.0,4.0,north,0.0
48,,Kathmandu,Budhanilkantha,2738.0,67500000.0,6.0,0.0,south,0.0
49,,Kathmandu,Tahachal,1454.5625,27000000.0,3.0,4.0,north,0.0
50,,Kathmandu,Budhanilkantha,3080.25,70000000.0,3.0,4.0,north,0.0
51,,Lalitpur,Lalitpur,1369.0,23000000.0,0.0,0.0,east,0.0
52,3.0,Lalitpur,Lalitpur,1197.875,26000000.0,4.0,3.0,east,0.0
53,,Kathmandu,Kalanki,1283.4375,22000000.0,0.0,0.0,west,0.0
54,, Kathmandu,Rudreshwor,10952.0,140000000.0,5.0,,,0.0
55,3.0,Kathmandu,Kavresthali,1197.875,19000000.0,6.0,3.0,north east,0.0
56,,Kathmandu,Kalopul,1200.0,450000.0,0.0,0.0,south east,0.0
57,,Lalitpur,Khumaltar,1219.265625,40000000.0,3.0,4.0,east,0.0
58,,Kathmandu,Balkhu,1026.75,15000000.0,0.0,0.0,east,0.0
59,12.0,Kathmandu,Dhapasi,1481.0,60000.0,3.0,2.0,south west,0.0
60,,Lalitpur,Kumaripati,3422.5,120000.0,5.0,4.0,east,0.0
61,,Lalitpur,Kumaripati,600.0,1500000.0,0.0,0.0,west,0.0
62,6.0,Kathmandu,Newroad,2400.0,160000.0,0.0,4.0,east,0.0
63,2.0,Kathmandu,Baneshwor,1369.0,34500000.0,6.0,3.0,north east,0.0
64,,Kathmandu,Chabahil,1369.0,1500000.0,0.0,0.0,east,0.0
65,,Kathmandu,Balambu,855.625,18000000.0,0.0,0.0,south,0.0
66,3.0,Kathmandu,Baneshwor,1711.25,52500000.0,0.0,0.0,west,0.0
67,1.0,Kathmandu,Tarkeshwor,1112.3125,13000000.0,2.0,1.0,west,0.0
68,,Kathmandu,Balambu,1026.75,10500000.0,0.0,0.0,west,0.0
69,,Kathmandu,Kalanki,1497.34375,29800000.0,0.0,0.0,south west,0.0
70,,Kathmandu,Baneshwor,1100.0,495000.0,0.0,0.0,east,0.0
71,,Kathmandu,Baneshwor,2200.0,450.0,0.0,0.0,east,0.0
72,,Kathmandu,Kalanki,2053.5,31500000.0,0.0,0.0,north east,0.0
73,,Kathmandu,Kapan,855.625,14000000.0,0.0,0.0,west,0.0
74,,Lalitpur,Imadol,1369.0,19000000.0,0.0,0.0,north east,0.0
75,2.5, Kathmandu,Samakhusi,1026.75,25000000.0,,,,0.0
76,,Kathmandu,Bafal,1026.75,24500000.0,0.0,0.0,east,0.0
77,,Lalitpur,Imadol,1026.75,18500000.0,0.0,0.0,north,0.0
78,1.0, Kathmandu,Naxal,5133.75,90000000.0,1.0,1.0,,0.0
79,3.5, Kathmandu,Basundhara,4791.5,57000000.0,6.0,1.0,,0.0
80,,Lalitpur,Imadol,1711.25,19000000.0,0.0,0.0,north west,0.0
81,, Kathmandu,Chandol,2121.95,34000000.0,,,,0.0
82,,Kathmandu,Lazimpat,4100.0,220000.0,2.0,3.0,north east,0.0
83,,Kathmandu,Lazimpat,68450.0,50000.0,0.0,0.0,east,0.0
84,4.0,Kathmandu,Tokha,1514.0,80000.0,3.0,2.0,north,0.0
85,,Kathmandu,Lazimpat,3600.0,200000.0,4.0,5.0,north east,0.0
86,,Kathmandu,Pepsicola,855.625,16500000.0,0.0,0.0,west,0.0
87,3.0,Lalitpur,Imadol,1112.3125,19000000.0,4.0,3.0,west,0.0
88,2.0,Kathmandu,Bafal,3016.078125,58000000.0,6.0,3.0,east,0.0
89,1.0, Kathmandu,Bouddha,2395.75,60000000.0,1.0,1.0,,0.0
90,1.0,Bhaktapur,Nagarkot,2053.5,5200000.0,2.0,1.0,north east,0.0
91,, Kathmandu,Pasikot,1882.375,32000000.0,4.0,6.0,,0.0
92,2.5, Kathmandu,Budhanilkantha,4107.0,67500000.0,4.0,4.0,,0.0
93,, Kathmandu,Hepali Height,1882.375,43000000.0,5.0,7.0,,0.0
94,,Kathmandu,Lazimpat,1200.0,40000.0,3.0,1.0,south west,0.0
95,2.5, Lalitpur,Kusunti,6502.75,110000000.0,4.0,4.0,,0.0
96,,Kathmandu,Kalimati,1283.4375,29500000.0,0.0,0.0,east,0.0
97,,Kathmandu,Kirtipur,770.0625,7000000.0,0.0,0.0,east,0.0
98,,Kathmandu,Mandikatar,1283.4375,15700000.0,0.0,0.0,west,0.0
99,,Lalitpur,Bhaisepati,7529.5,187000000.0,0.0,0.0,east,0.0
100,4.0,Lalitpur,Balkumari,1259.0,18000000.0,3.0,2.0,east,0.0
101,2.5, Kathmandu,Bhangal ,1026.75,19000000.0,,,west,0.0
102,,Kathmandu,Halchowk,1026.75,8400000.0,0.0,0.0,south,0.0
103,,Lalitpur,Bakhundol,3764.75,280000.0,5.0,5.0,north,0.0
104,,Kathmandu,Gongabu,1711.25,27500000.0,0.0,0.0,west,0.0
105,,Kathmandu,Lazimpat,1026.75,35000.0,0.0,2.0,north,0.0
106,, Kathmandu,Bansbari,2053.5,36000000.0,6.0,6.0,,0.0
107,1.0,Lalitpur,Baghdol,3764.75,39000000.0,2.0,1.0,east,0.0
108,1.0, Kathmandu,Budhanilkantha,2053.5,45000000.0,1.0,1.0,,0.0
109,,Lalitpur,Bhaisepati,1711.25,40000000.0,0.0,0.0,east,0.0
110,,Lalitpur,Imadol,941.1875,18200000.0,0.0,0.0,north east,0.0
111,2.0,Kathmandu,Grande Villa,1369.0,45000.0,4.0,3.0,east,0.0
112,,Lalitpur,Imadol,1454.5625,19000000.0,4.0,3.0,north,0.0
113,2.0,Lalitpur,Imadol,1069.53125,4757160.49,4.0,3.0,south,0.0
114,1.0, Kathmandu,Samakhusi,2738.0,120000000.0,1.0,1.0,,0.0
115,2.0,Kathmandu,Koteshwor,4449.25,24000.0,0.0,3.0,west,0.0
116,3.0,Kathmandu,Khusibu,1133.703125,34000000.0,5.0,3.0,east,0.0
117,,Kathmandu,Baluwatar,3422.5,115000000.0,5.0,3.0,south,0.0
118,3.0,Kathmandu,Kavresthali,1197.875,19000000.0,6.0,3.0,north east,0.0
119,,Kathmandu,Tinkune,1000.0,25000.0,0.0,0.0,north,0.0
120,,Kathmandu,Kalimati,1283.4375,29500000.0,0.0,0.0,east,0.0
121,,Kathmandu,Dhungedhara,1882.375,55000000.0,0.0,0.0,east,0.0
122,3.5, Kathmandu,Naya Bazar,2087.725,95000000.0,23.0,8.0,south west,0.0
123,, Kathmandu,Thankot,1711.25,21000000.0,5.0,,,0.0
124,, Kathmandu,Hepali Height,1711.25,41000000.0,,,,0.0
125,2.0,Kathmandu,Ramkot,1369.0,15500000.0,4.0,2.0,north east,0.0
126,3.0,Kathmandu,Ramkot,1197.875,17500000.0,7.0,3.0,east,0.0
127,3.0,Kathmandu,Nagarjun,2481.3125,39875000.0,0.0,4.0,north east,0.0
128,2.5, Kathmandu,Hattigaunda,1711.25,32500000.0,7.0,,,0.0
129,,Lalitpur,Imadol,1026.75,20000000.0,3.0,3.0,east,0.0
130,,Kathmandu,Lazimpat,3422.5,30000.0,1.0,1.0,east,0.0
131,,Kathmandu,Dhungedhara,250.0,630000.0,0.0,0.0,south east,0.0
132,,Kathmandu,Panipokhari,7615.0625,70000000.0,4.0,0.0,north,0.0
133,,Kathmandu,Machha Pokhari,1112.3125,20000000.0,0.0,0.0,east,0.0
134,,Kathmandu,Khusibu,2053.5,250000.0,17.0,19.0,east,0.0
135,,Kathmandu,Maharajgunj,3593.625,62500000.0,0.0,0.0,west,0.0
136,2.5, Kathmandu,Budhanilkantha,7187.25,98000000.0,7.0,7.0,,0.0
137,4.0,Kathmandu,Balkhu,1796.8125,60000000.0,0.0,0.0,south,0.0
138,, Kathmandu,Shantinagar,3456.725,90000000.0,6.0,,,0.0
139,,Kathmandu,Lazimpat,1369.0,75000000.0,4.0,6.0,east,0.0
140,,Kathmandu,Lazimpat,962.578125,55000000.0,0.0,0.0,north,0.0
141,, Kathmandu,Baluwatar,3422.5,130000000.0,,,,0.0
142,, Kathmandu,Dhapasi,1745.475,31000000.0,,,,0.0
143,2.5, Lalitpur,Sainbu,1369.0,30000000.0,4.0,,north,0.0
144,,Kathmandu,Kalanki,500.0,450000.0,0.0,0.0,north,0.0
145,,Kathmandu,Koteshwor,5476.0,1600000.0,0.0,0.0,north,0.0
146,6.0,Kathmandu,Tokha,1380.0,17500000.0,3.0,3.0,north east,0.0
147,,Kathmandu,Koteshwor,855.625,19000000.0,0.0,0.0,east,0.0
148,,Kathmandu,Koteshwor,800.0,1300000.0,0.0,0.0,north east,0.0
149,,Lalitpur,Bhaisepati,4449.25,160000000.0,0.0,0.0,south east,0.0
150,,Kathmandu,Gokarneshwor,1026.75,8500000.0,0.0,0.0,west,0.0
151,,Kathmandu,Balaju,500.0,3500000.0,0.0,0.0,north,0.0
152,,Kathmandu,Sano Bharyang,1369.0,50000.0,3.0,2.0,west,0.0
153,3.0,Kathmandu,Gongabu,1454.5625,22500000.0,0.0,0.0,north,0.0
154,,Lalitpur,Dhobighat,1026.75,10000.0,1.0,1.0,east,0.0
155,,Lalitpur,Taukhel,200.0,600000.0,0.0,0.0,south west,0.0
156,,Kathmandu,Satungal,1197.875,18900000.0,0.0,0.0,west,0.0
157,,Kathmandu,Kamalpokhari,2450.0,35000000.0,3.0,3.0,south east,0.0
158,, Kathmandu,Dhapasi,7871.75,132000000.0,4.0,5.0,south,0.0
159,,Bhaktapur,Suryabinayak,941.1875,12200000.0,0.0,0.0,south,0.0
160,,Kathmandu,Dillibazar,1369.0,58500000.0,0.0,0.0,east,0.0
161,,Bhaktapur,Suryabinayak,1540.125,10000000.0,0.0,0.0,east,0.0
162,,Lalitpur,Dhobighat,1026.75,20000.0,1.0,1.0,east,0.0
163,,Kathmandu,Shantinagar,2053.5,39000000.0,0.0,0.0,east,0.0
164,3.0,Kathmandu,Kapan,1197.875,15000000.0,4.0,4.0,west,0.0
165,,Kathmandu,Sitapaila,1283.4375,21500000.0,0.0,0.0,west,0.0
166,3.0,Lalitpur,Thasikhel,1369.0,24000000.0,12.0,4.0,south east,0.0
167,,Kathmandu,Chandragiri,150.0,600000.0,0.0,0.0,south,0.0
168,3.0,Kathmandu,Naya Bazar,1026.75,31000000.0,3.0,4.0,east,0.0
169,3.0,Kathmandu,Sitapaila,1112.3125,17000000.0,4.0,4.0,north,0.0
170,,Kathmandu,Soltimode,3422.5,40000.0,3.0,2.0,east,0.0
171,,Kathmandu,Jorpati,380000000000000.0,20000.0,1.0,1.0,east,0.0
172,,Lalitpur,Sanepa,1833.0,80000.0,4.0,3.0,east,0.0
173,,Bhaktapur,Sallaghari,1369.0,70000.0,4.0,3.0,east,0.0
174,5.0, Kathmandu,Kalimati,684.5,50000000.0,,,,0.0
175,,Kathmandu,Bishal Nagar,3700.0,45000000.0,4.0,4.0,north east,0.0
176,,Lalitpur,Sanepa,1026.75,25000.0,4.0,2.0,east,0.0
177,9.0,Kathmandu,Bishal Nagar,1371.0,100000.0,2.0,2.0,west,0.0
178,2.0,Lalitpur,Sanepa,2738.0,150000.0,3.0,4.0,south west,0.0
179,,Kathmandu,Kapan,1000.0,30000.0,0.0,0.0,north,0.0
180,,Kathmandu,Sitapaila,2053.5,65000.0,3.0,3.0,east,0.0
181,4.0,Kathmandu,Bishal Nagar,770.0625,72500000.0,0.0,0.0,west,0.0
182,2.0,Lalitpur,Harisiddhi,1454.5625,20000000.0,5.0,3.0,east,0.0
183,,Kathmandu,Kamalpokhari,3400.0,55000000.0,2.0,3.0,north east,0.0
184,,Kathmandu,Naya Bazar,1112.3125,32000000.0,8.0,4.0,north,0.0
185,,Kathmandu,Sitapaila,1197.875,27000000.0,0.0,0.0,south,0.0
186,,Kathmandu,Maitidevi,500.0,750000.0,0.0,0.0,north,0.0
187,3.5, Kathmandu,Kalanki,1711.25,27500000.0,7.0,4.0,west,0.0
188,,Kathmandu,Goldhunga,941.1875,9000000.0,2.0,2.0,east,0.0
189,2.5, Kathmandu,Samakhusi,1369.0,32000000.0,6.0,5.0,,0.0
190,,Kathmandu,Kapan,2053.5,31000000.0,0.0,3.0,north,0.0
191,, Kathmandu,Kalanki,1369.0,25000000.0,,,,0.0
192,, Kathmandu,Golfutar,1369.0,34000000.0,5.0,3.0,,0.0
193,, Kathmandu,Maharajgunj,1369.0,49000000.0,4.0,5.0,,0.0
194,,Kathmandu,Budhanilkantha,1711.25,200000.0,4.0,4.0,east,0.0
195,, Kathmandu,Taulung,1369.0,29500000.0,5.0,,,0.0
196,,Lalitpur,Ekantakuna,500.0,600000.0,0.0,0.0,south east,0.0
197,,Kathmandu,Narephate,1219.265625,19000000.0,0.0,0.0,east,0.0
198,4.0,Kathmandu,Kapan,1112.3125,17500000.0,7.0,5.0,west,0.0
199,,Kathmandu,Narephate,855.625,14500000.0,0.0,0.0,east,0.0
200,,Kathmandu,Balaju,2053.5,35000000.0,0.0,0.0,south east,0.0
201,,Kathmandu,Manamaiju,1197.875,17000000.0,0.0,0.0,west,0.0
202,,Kathmandu,Balaju,1197.875,24500000.0,0.0,0.0,east,0.0
203,,Kathmandu,Budhanilkantha,1711.25,25000.0,2.0,1.0,east,0.0
204,1.0, Kathmandu,Bhangal ,1369.0,14700000.0,,,,0.0
205,,Lalitpur,Sanepa,1400.0,115000.0,0.0,0.0,north east,0.0
206,2.5, Kathmandu,Mandikatar,1369.0,26500000.0,1.0,1.0,,0.0
207,,Kathmandu,Makalbari,855.625,13500000.0,0.0,0.0,north,0.0
208,,Kathmandu,Budhanilkantha,8556.25,200000.0,5.0,4.0,east,0.0
209,3.0,Lalitpur,Tikathali,1711.25,26500000.0,3.0,3.0,south east,0.0
210,2.5, Kathmandu,Hepali Height,1403.225,34000000.0,5.0,2.0,,0.0
211,,Kathmandu,Sinamangal,5476.0,150000.0,0.0,0.0,south east,0.0
212,, Kathmandu,Grande Hospital,1403.225,32800000.0,6.0,5.0,,0.0
213,,Lalitpur,Tikathali,1283.4375,14500000.0,0.0,0.0,east,0.0
214,2.5, Kathmandu,Basundhara,1403.225,28500000.0,7.0,4.0,,0.0
215,,Lalitpur,Dhobighat,1369.0,29500000.0,5.0,3.0,east,0.0
216,,Lalitpur,Dhobighat,900.0,40000.0,2.0,2.0,south,0.0
217,,Kathmandu,Manamaiju,1026.75,16000000.0,0.0,0.0,east,0.0
218,,Kathmandu,Naxal,6845.0,160.0,0.0,0.0,north east,0.0
219,,Kathmandu,Makalbari,1026.75,17500000.0,0.0,0.0,west,0.0
220,,Kathmandu,Budhanilkantha,4107.0,200000.0,5.0,4.0,south,0.0
221,4.0,Kathmandu,Balaju,1411.78125,45000000.0,12.0,4.0,north,0.0
222,,Lalitpur,Dholahiti,16428.0,300000.0,8.0,6.0,west,0.0
223,,Kathmandu,Naxal,3422.5,500000.0,22.0,4.0,east,0.0
224,2.0,Kathmandu,Syuchatar,1925.15625,25500000.0,4.0,2.0,west,0.0
225,3.0,Kathmandu,Budhanilkantha,1711.25,37500000.0,5.0,5.0,south east,0.0
226,1.0, Kathmandu,Panchetar,1437.45,15500000.0,2.0,1.0,,0.0
227,,Bhaktapur,Bhaktapur,1540.125,19000000.0,0.0,0.0,north west,0.0
228,,Lalitpur,Civil Homes,2053.5,65000.0,4.0,3.0,east,0.0
229,,Lalitpur,Hattiban,2139.0625,26000000.0,0.0,0.0,west,0.0
230,,Lalitpur,Nakhipot,2738.0,65000000.0,5.0,5.0,east,0.0
231,,Kathmandu,Gokarneshwor,200.0,750000.0,0.0,0.0,north,0.0
232,2.5, Kathmandu,High Vision Colony,1197.875,26000000.0,,,,0.0
233,,Bhaktapur,Kausaltar,1197.875,12950000.0,0.0,0.0,west,0.0
234,,Kathmandu,Dallu,855.625,13500000.0,0.0,0.0,west,0.0
235,,Lalitpur,Nakhipot,1112.3125,22200000.0,4.0,5.0,south west,0.0
236,,Kathmandu,Samakhusi,250.0,550000.0,0.0,0.0,east,0.0
237,,Kathmandu,Samakhusi,1000.0,650000.0,0.0,0.0,south,0.0
238,,Kathmandu,Maharajgunj,27380.0,600000.0,5.0,4.0,east,0.0
239,3.0,Kathmandu,Swayambhu,2395.75,35000000.0,9.0,4.0,east,0.0
240,2.0,Kathmandu,Dakshinkali,1796.8125,30000000.0,0.0,0.0,east,0.0
241,2.0,Lalitpur,Nakhipot,1197.875,15100000.0,0.0,0.0,north,0.0
242,,Lalitpur,Civil Homes,1711.25,60000.0,2.0,2.0,east,0.0
243,,Kathmandu,Chundevi,6845.0,155000000.0,6.0,6.0,west,0.0
244,4.0,Lalitpur,Civil Homes,1711.25,60000000.0,5.0,4.0,east,0.0
245,,Lalitpur,Chapagaun,1369.0,8500000.0,0.0,0.0,east,0.0
246,,Lalitpur,Lamatar,1369.0,9700000.0,0.0,0.0,east,0.0
247,,Kathmandu,Baneshwor,20.0,560000.0,0.0,0.0,north,0.0
248,3.0,Kathmandu,Samakhusi,1133.703125,25500000.0,5.0,2.0,north,0.0
249,,Lalitpur,Lubhu,1026.75,13700000.0,0.0,0.0,west,0.0
250,,Kathmandu,Syuchatar,1689.859375,19500000.0,0.0,0.0,east,0.0
251,,Kathmandu,Samakhusi,1369.0,750000.0,0.0,0.0,east,0.0
252,, Kathmandu,Maitidevi,1197.875,46500000.0,8.0,7.0,,0.0
253,,Kathmandu,Swayambhu,1500.0,20000000.0,3.0,3.0,east,0.0
254,,Kathmandu,Swayambhu,3080.25,27000000.0,0.0,0.0,east,0.0
255,,Kathmandu,Budhanilkantha,2139.0625,55000000.0,5.0,4.0,north east,0.0
256,2.5,Kathmandu,Dhapasi,1369.0,26000000.0,0.0,0.0,east,0.0
257,3.0,Kathmandu,Swayambhu,3422.5,35000.0,3.0,2.0,east,0.0
258,,Kathmandu,Dhapasi,1540.125,23000000.0,0.0,0.0,west,0.0
259,,Lalitpur,Lubhu,1540.125,22000000.0,0.0,0.0,north east,0.0
260,,Kathmandu,Gokarneshwor,1369.0,35000000.0,0.0,0.0,east,0.0
261,, Kathmandu,Bafal,1197.875,20300000.0,,,,0.0
262,,Kathmandu,Boudha,2481.3125,45000000.0,0.0,2.0,east,0.0
263,,Kathmandu,Swayambhu,2738.0,49800000.0,0.0,0.0,east,0.0
264,2.0,Kathmandu,Chovar,2395.75,60000.0,3.0,4.0,east,0.0
265,4.0,Lalitpur,Dhapakhel,3422.5,50000000.0,6.0,5.0,south west,0.0
266,2.5, Kathmandu,Dhapasi,1540.125,32000000.0,6.0,1.0,,0.0
267,,Kathmandu,Kapan,200.0,850000.0,0.0,0.0,north,0.0
268,3.0,Kathmandu,Sukedhara,1647.078125,26000000.0,5.0,4.0,east,0.0
269,,Kathmandu,Nepaltar,300.0,400000.0,0.0,0.0,east,0.0
270,,Lalitpur,Patan,1500.0,3500000.0,0.0,0.0,east,0.0
271,5.0,Kathmandu,Boudha,1026.75,150000.0,0.0,0.0,south west,0.0
272,2.5, Kathmandu,Samakhusi,1369.0,30000000.0,6.0,6.0,east,0.0
273,,Lalitpur,Dhapakhel,1026.75,60000.0,4.0,3.0,east,0.0
274,3.0,Kathmandu,Jorpati,1026.75,23500000.0,0.0,0.0,north east,0.0
275,2.0,Lalitpur,Harisiddhi,1882.375,25000000.0,3.0,3.0,south west,0.0
276,2.0,Lalitpur,Harisiddhi,1882.375,25000000.0,3.0,3.0,south west,0.0
277,,Kathmandu,Naya Bazar,150.0,300000.0,0.0,0.0,east,0.0
278,,Kathmandu,Sukedhara,1454.5625,27000000.0,0.0,0.0,east,0.0
279,,Lalitpur,Pulchowk,4107.0,300000.0,8.0,5.0,east,0.0
280,,Kathmandu,Kapan,150.0,450000.0,0.0,0.0,east,0.0
281,,Kathmandu,Goldhunga,1026.75,18500000.0,0.0,0.0,west,0.0
282,,Kathmandu,Basbari,3422.5,200000.0,6.0,4.0,east,0.0
283,3.0,Kathmandu,Basbari,1711.25,150000.0,3.0,4.0,south,0.0
284,2.0,Kathmandu,Maharajgunj,8214.0,275000.0,0.0,0.0,east,0.0
285,,Kathmandu,Basantapur,1112.3125,16000000.0,7.0,2.0,east,0.0
286,,Kathmandu,Newroad,320.0,65000.0,0.0,1.0,south,0.0
287,,Kathmandu,Sankhamul,342.25,760000.0,0.0,0.0,north west,0.0
288,,Kathmandu,Sukedhara,500.0,9000.0,0.0,0.0,north,0.0
289,,Kathmandu,Maharajgunj,3764.75,100000.0,5.0,4.0,east,0.0
290,,Kathmandu,Sankhamul,800.0,19500.0,0.0,0.0,east,0.0
291,,Bhaktapur,Bhaktapur,27380.0,600000.0,0.0,0.0,east,0.0
292,,Kathmandu,Sankhamul,300.0,2500000.0,0.0,0.0,north,0.0
293,,Lalitpur,Dhapakhel,1197.875,13000000.0,0.0,0.0,east,0.0
294,,Kathmandu,Jorpati,1540.125,35000000.0,0.0,0.0,west,0.0
295,,Kathmandu,Buddhanagar,1112.3125,31500000.0,0.0,0.0,east,0.0
296,,Kathmandu,Newroad,310.0,20000.0,0.0,1.0,south,0.0
297,2.0,Kathmandu,Kageshwari Manohara,2053.5,25000000.0,3.0,2.0,east,0.0
298,,Bhaktapur,Radhe Radhe,21356.4,375000.0,0.0,0.0,east,0.0
299,3.0,Lalitpur,Chakupat,342.25,8700000.0,0.0,2.0,south,1.0
300,5.0,Kathmandu,Sunar gaun,1711.25,27000000.0,13.0,3.5,north,2.0
301,3.0, Kathmandu,Tarkeshwor,1403.225,12000000.0,,,west,3.0
302,1.0,Kathmandu,Tarkeshwor,1518.73,12000000.0,1.0,1.0,west,3.0
303,,Kathmandu,Sitapaila,1369.0,10500000.0,0.0,0.0,west,3.0
304,3.0,Bhaktapur,Dunchepakha,1060.975,15000000.0,5.0,3.0,north,3.0
305,2.0,Kathmandu,Thankot,1369.0,11000000.0,10.0,3.0,east,3.0
306,,Kathmandu,Matatirtha,1369.0,14500000.0,0.0,0.0,west,3.0
307,5.0,Lalitpur,Kupondole,3080.25,400000.0,0.0,5.0,north,3.281
308,1.0, Kathmandu,Kalopool,1437.45,30000000.0,2.0,2.0,south,4.0
309,, Lalitpur,Dhapakhel,3080.25,27500000.0,,,north east,4.0
310,1.5,Lalitpur,Imadol,1796.8125,12000000.0,4.0,1.0,north east,4.0
311,3.0, Bhaktapur,Kamerotar,1095.2,27500000.0,6.0,,west,4.0
312,2.5, Kathmandu,Tinthana,3080.25,3000000.0,4.0,2.0,east,4.0
313,3.0, Kathmandu,Satungal,752.95,15000000.0,3.0,3.0,,4.0
314,2.0,Kathmandu,Jorpati,1197.875,20000000.0,5.0,2.0,east,4.0
315,1.5,Lalitpur,Imadol,1796.8125,12000000.0,4.0,1.0,north east,4.0
316,3.0,Kathmandu,Makalbari,1026.75,19500000.0,7.0,3.0,north east,4.0
317,2.0,Bhaktapur,Dadikot,1796.8125,15000000.0,2.0,2.0,west,4.0
318,2.0,Lalitpur,Imadol,1069.53,15000000.0,4.0,4.0,south,4.0
319,1.0,Kathmandu,Kadaghari,855.625,7500000.0,3.0,1.0,north,4.0
320,2.5, Kathmandu,Sitapaila,787.175,12000000.0,3.0,,north east,4.0
321,2.5, Kathmandu,New Buspark,2053.5,40000000.0,6.0,4.0,west,4.0
322,1.0, Kathmandu,Kavresthali,1026.75,9000000.0,2.0,,north,4.0
323,,Kathmandu,Matatirtha,2909.125,15000000.0,3.0,3.0,west,4.0
324,,Lalitpur,Imadol,1048.140625,15000000.0,0.0,4.0,south,4.0
325,,Kathmandu,Balaju,1518.734375,15500000.0,18.0,9.0,south west,4.0
326,2.5, Kathmandu,Kadaghari,1026.75,17300000.0,1.0,1.0,south,5.0
327,2.5, Lalitpur,Bhaisepati,1369.0,19000000.0,4.0,3.0,south,5.0
328,2.0,Kathmandu,Gaushala,1026.75,11000000.0,0.0,0.0,east,5.0
329,1.0, Kathmandu,Dhapasi,752.95,15500000.0,4.0,2.0,south,5.0
330,6.0,Kathmandu,Ason,342.25,38000000.0,4.0,4.0,east,5.0
331,3.0,Kathmandu,Basundhara,1026.75,30000000.0,6.0,3.0,south,5.0
332,3.5, Lalitpur,Kumaripati,2053.5,45000000.0,7.0,4.0,south,5.0
333,4.5, Kathmandu,Nardevi,376.475,18000000.0,7.0,,east,5.0
334,2.5, Kathmandu,Chabahil,1779.7,21500000.0,5.0,2.0,south east,5.0
335,5.0,Lalitpur,Banglamukhi,1176.48,14000000.0,3.0,2.0,west,5.0
336,2.5, Kathmandu,Thankot,1026.75,10500000.0,,,,5.0
337,4.0, Kathmandu,Koteshwor,1369.0,41500000.0,5.0,5.0,south,6.0
338,2.0, Kathmandu,Ghattekulo,1403.225,25500000.0,7.0,4.0,,6.0
339,2.0,Kathmandu,Ganesh chowk,1540.12,15000000.0,4.0,2.0,east,6.0
340,2.0, Kathmandu,Kapan,1026.75,12500000.0,2.0,,,6.0
341,6.0, Kathmandu,Old Baneshwor,1095.2,28000000.0,22.0,8.0,east,6.0
342,2.0, Kathmandu,Chandragiri,1060.975,20000000.0,,,south,6.0
343,,Kathmandu,Balaju,1026.75,9300000.0,0.0,0.0,west,6.0
344,3.0,Lalitpur,Satdobato,1369.0,21000000.0,8.0,3.0,east,6.0
345,3.5,Kathmandu,Dhapasi,3162.39,58000000.0,5.0,5.0,north,6.0
346,2.5,Kathmandu,Godawari,1540.125,30000000.0,5.0,5.0,east,6.0
347,2.5,Kathmandu,Chabahil,1369.0,20000000.0,6.0,2.0,east,6.0
348,2.5,Kathmandu,Kalanki,1200.0,19499988.0,3.0,3.0,west,6.0
349,2.0, Kathmandu,Tinthana,1711.25,40000000.0,5.0,2.0,north,6.0
350,3.5,Kathmandu,Thankot,1000.0,14500000.0,5.0,3.0,north west,6.0
351,3.0,Bhaktapur,Doleswor,700.0,16000000.0,6.0,3.0,east,6.0
352,2.5,Kathmandu,Samakhusi,2502.7,52000000.0,6.0,,,7.0
353,3.0,Kathmandu,Thankot,2053.5,16000.0,2.0,1.0,south,7.0
354,2.5,Kathmandu,Tahachal,2139.06,52500000.0,1.0,1.0,east,8.0
355,1.0,Bhaktapur,Bhaktapur,1369.0,8000000.0,3.0,1.0,east,8.0
356,2.5,Bhaktapur,Ganesh chowk,1437.45,18500000.0,1.0,1.0,east,8.0
357,2.0,Kathmandu,Tahachal,1304.82,15500000.0,1.0,1.0,east,8.0
358,1.0,Kathmandu,Townplanning,855.625,12500000.0,2.0,1.0,south,8.0
359,3.0,Kathmandu,Baneshwor,1540.125,33000000.0,0.0,0.0,south,8.0
360,2.5, Kathmandu,Maitidevi,1026.75,30000000.0,5.0,3.0,south,8.0
361,2.5,Lalitpur,Bagdol,1711.25,24500000.0,6.0,4.0,,8.0
362,3.0,Kathmandu,Jorpati,941.1875,13000000.0,5.0,2.0,north east,8.0
363,3.5, Kathmandu,Bouddha,1369.0,25000000.0,4.0,2.0,south east,8.0
364,4.0,Kathmandu,Kalanki,1369.0,33500000.0,8.0,5.0,east,8.0
365,2.5,Kathmandu,Chhauni,1582.90625,27000000.0,5.0,2.0,south east,8.0
366,2.0, Kathmandu,Tahachal,1129.425,15500000.0,1.0,,east,8.0
367,3.0,Lalitpur,Satdobato,7358.375,79550000.0,5.0,4.0,south,8.0
368,1.5, Lalitpur,Sunakothi,1437.45,12500000.0,3.0,2.0,,8.0
369,3.0,Kathmandu,Kapan,1369.0,22000000.0,3.0,3.0,east,8.0
370,,Kathmandu,Kavresthali,1026.75,8500000.0,0.0,0.0,west,8.0
371,3.0,Kathmandu,Boudha,1026.75,19000000.0,6.0,3.0,east,8.0
372,2.5, Kathmandu,Srijana Chowk,1129.425,16000000.0,5.0,3.0,east,8.0
373,3.0,Kathmandu,Joranku,1026.75,15900000.0,5.0,3.0,west,8.0
